System,Frame,Leaflet,zo,h,mux,muy,std_p1,std_p2,theta,k_p1,k_p2,Mean_Curvature,Gaussian_Curvature,K_X_projection,K_Y_projection
cut1,1290,1,63.37166503872883,-24.948336684331426,77.85135296557853,141.53039195987537,76.89724869640852,99.98659831806576,4.629370966726661,0.008438203387559644,0.00499100500445734,0.0067146041960084914,4.211511533593906e-05,0.0007415351921449247,0.00840885176403923
cut1,1300,1,62.009083030601204,-22.51761076106072,78.02257524549401,138.43417902241234,82.49902327479809,87.83290119104254,7.559991436040275,0.006616901802525997,0.005837647232646033,0.006227274517586015,3.8627138496206434e-05,0.001881989523848041,0.006336239654063737
cut1,1310,1,64.26290348595272,-24.750866839009518,83.67440906185894,140.26335452527405,78.62515282445543,101.76249104169862,4.581851119363085,0.008007508422106279,0.004780187702340997,0.006393848062223638,3.82773932857444e-05,0.001079933912985589,0.007938730649407966
cut1,1320,1,63.572886233856316,-24.862080685248,83.70349920596328,142.10691387027148,73.08662320749829,86.76959396941177,4.39909213321867,0.009308756574602728,0.006604384306934731,0.00795657044076873,6.147860583838175e-05,0.0029245098463245383,0.008849773209770498
cut1,1330,1,61.36085405192559,-22.43829229398537,88.24468728863295,135.54385429846684,88.84716867562601,78.40489867280984,2.7744053747680133,0.005685028047658158,0.00730017718200876,0.0064926026148334585,4.150171203259389e-05,0.005311398815613943,0.0020769830011246357
cut1,1340,1,62.96705383422586,-23.374571867949328,80.76444355911265,136.32664696493674,84.45400654762382,96.90885955964808,3.7185204902136517,0.006554403073766434,0.004977906043681767,0.005766154558724101,3.2627202673628285e-05,0.005503209492100814,0.003552158584490093
cut1,1350,1,62.360202772801905,-23.814493828205627,81.17229404865678,138.1883431575518,79.89218399529145,85.13535227462971,3.754811249201549,0.007462129191784903,0.006571302745607836,0.007016715968696369,4.903591004605651e-05,0.006118726030953858,0.00426161786808317
cut1,1360,1,63.6892562945627,-24.167833025415835,79.21032949528751,137.33865197967646,95.09946149925945,80.26112952716959,2.4989445917738924,0.0053445555073291596,0.007503383997948098,0.006423969752638628,4.0102252269838994e-05,0.004292739014728579,0.0032287251508159075
cut1,1370,1,62.134943807190645,-24.709802642118216,83.90395577229792,143.70217238636204,69.86413225632603,84.86375625472364,4.208957726033678,0.010124899795666477,0.006862064106791012,0.008493481951228744,6.947771147269859e-05,0.004937813830900285,0.00885250847070576
cut1,1380,1,65.07471310527811,-26.246802180436163,85.45011404740944,137.23318373745036,90.73910780245151,84.77427517396876,5.4236151401741015,0.006375546010030209,0.007304293628258032,0.0068399198191441204,4.6568860097729575e-05,0.004134932060800517,0.004809973925336079
cut1,1390,1,63.9223748806036,-24.526349163824516,81.29289882719276,131.57243066607737,95.29987807254436,89.21646372898546,2.4485866007886057,0.005401050181686016,0.006162726469092074,0.0057818883253890445,3.3285194915570965e-05,0.0041687374475979306,0.003470137100874672
cut1,1400,1,63.71959294440246,-24.01778041067385,80.02319588115374,134.6972409923863,82.0924862172109,88.21504588986313,3.628397132316128,0.007127808908774259,0.006172733634991132,0.006650271271882696,4.399806579498031e-05,0.0063093896411536045,0.0032999983956058295
cut1,1410,1,62.590013197913116,-22.390670758035828,77.10004693261942,129.00486180018922,83.94788608764199,94.71941518633713,3.726567704621728,0.0063544442020399905,0.004991362175941503,0.005672903188990747,3.171733243919319e-05,0.005307514990820215,0.0034867109900986815
cut1,1420,1,64.3812142218609,-24.79610646594569,83.87023901639245,130.44096315225227,82.76145841807818,92.83134170509787,3.841924806324698,0.00724031094070402,0.005754720472309137,0.006497515706506578,4.166596559635324e-05,0.005553413264008484,0.004641770111469277
cut1,1430,1,63.41280985175288,-24.876145287275637,87.43979993353987,131.5993011941035,75.70792581648897,88.08243374298388,3.68346013520036,0.00868021304391703,0.006412604694932396,0.007546408869424714,5.566277491843577e-05,0.007451511628768132,0.0044357810312975485
cut1,1440,1,61.59636306254056,-23.46928055618554,82.92853009382445,134.58416457281606,67.18537969385507,77.55308966527569,7.000420584265276,0.010398728048243358,0.007804257012301495,0.009101492530272426,8.115434628951947e-05,0.0078015849334221,0.0068810948737114
cut1,1450,1,63.67245243148072,-22.292172032620073,79.60792556060963,124.1151681059951,83.67219213752115,92.46855227847729,2.9154119257592144,0.006368249747532238,0.005214278999492278,0.005791264373512258,3.320583092207935e-05,0.0062077161452819855,0.0014596429780098328
cut1,1460,1,61.55069278269922,-21.595485151338448,81.94837055505319,131.2757523909502,79.73433782334601,82.5784393630167,3.475916194189673,0.006793634485694282,0.0063337310634994926,0.006563682774596888,4.302905377610328e-05,0.006422106929490442,0.0021907611016739976
cut1,1470,1,59.878217798391034,-22.296772280584264,81.90690296487692,138.14430264430408,64.01381456780564,75.25120006737895,3.9229368153672977,0.010882397345092156,0.007874901559629593,0.009378649452360874,8.569780782537516e-05,0.007768531710402942,0.007620442326707319
cut1,1480,1,61.40197036899613,-24.19140271435147,84.43554945870376,136.6202140456342,64.31228504483734,77.94909000216529,3.7599283860575534,0.01169777236332211,0.007962857574622005,0.009830314968972059,9.314769526948342e-05,0.009563062093452174,0.0067189731697415
cut1,1490,1,66.97066618082151,-26.06119607932988,80.19653737046593,123.56342475129992,97.68992935206951,95.15807683448013,5.432346307272053,0.005461661100565546,0.005756162249272123,0.005608911674918835,3.1438207445393436e-05,0.0035833561447218268,0.004092564610974894
cut1,1500,1,65.75735179660003,-25.990185954515447,79.0447040372897,132.18369774697092,82.08673092497241,95.44349888698946,4.3516871205920165,0.007714245603929714,0.0057061959177662465,0.00671022076084798,4.401899677378995e-05,0.0027610935200671895,0.0072123312019852295
cut1,1510,1,60.85105379318103,-22.128671613172244,77.87520131435055,137.15900410261088,72.95415101223034,83.5999319918309,4.234905758502757,0.008315441718091563,0.006332475108266974,0.007323958413179269,5.2657327694059585e-05,0.003862798936814748,0.0073742438540628326
cut1,1520,1,60.46636710848198,-22.58292481916,76.45028800779066,140.45438191526836,65.16645790554601,85.79589741148106,4.021934657298787,0.010635598960030078,0.006135884018113177,0.008385741489071627,6.525880168190968e-05,0.006812392374163545,0.008173053532588008
cut1,1530,1,60.10694073120782,-21.72250856852259,75.65608132808323,143.38032813869748,66.1315771009519,91.0820075719728,4.2027874384031625,0.009933955567782435,0.00523690606382243,0.007585430815802433,5.2023192150662426e-05,0.004885668204227726,0.008659328169039417
cut1,1540,1,60.06481067092074,-22.067695263284666,80.51618291748706,137.49644362301495,72.27360629175637,84.95248180381435,3.79239306785008,0.008449432144287552,0.006115540293868105,0.007282486219077828,5.167284273869491e-05,0.00674127986868835,0.005086095549180032
cut1,1550,1,61.09511145381655,-23.10969611793297,82.32779419124168,133.51829123482057,77.0787505437883,83.95782731942009,4.197546904870488,0.007779557556760168,0.006556949635778496,0.007168253596269332,5.101016708831643e-05,0.0038692138285801444,0.006758694409809945
cut1,1560,1,59.106390695331214,-21.11032738000895,83.65520448358777,133.6653299987461,80.10302078710188,71.56828287019795,-0.044478982062376944,0.0065800194249318825,0.008242970951231455,0.007411495188081669,5.423890897825221e-05,0.006573403933097862,0.00023843508977448364
cut1,1570,1,63.17475527065261,-23.307006583677648,79.75722343274514,128.61225090772504,99.029364338004,86.21601279570902,6.124130565129021,0.004753226522750052,0.006271055233178288,0.00551214087796417,2.9807746059973546e-05,0.004692478565700897,0.000723765309390893
cut1,1580,1,59.77988900183068,-21.5998229854255,81.56608058040058,135.53656039369454,70.66370520637945,77.52973096351239,7.1208248903873095,0.00865141960567938,0.007186933623575021,0.0079191766146272,6.217717845571328e-05,0.00575527789872399,0.0064563437343780105
cut1,1590,1,61.701861870586136,-23.446891043571817,80.1966937035739,134.4337368585667,70.61583769761721,78.52784505567357,3.6014287071949442,0.00940396556446655,0.00760445162231066,0.008504208593388605,7.151200119286124e-05,0.008441168122914441,0.004115967676184732
cut1,1600,1,60.20851404116981,-22.700154962871647,82.47682413620521,137.74780105550482,66.15189876434883,72.9094968596242,6.833107874483075,0.010374667552025428,0.00854064391344522,0.009457655732735323,8.860634128222358e-05,0.008820789024797174,0.005486282078088266
cut1,1610,1,58.41031861442915,-21.178534539519525,80.19721403086726,140.88805566266404,60.481302460312605,71.2451465178382,3.8681800039570313,0.011579335331148839,0.008344788489290291,0.009962061910219564,9.662710418500322e-05,0.008697436870754287,0.007638283288822322
cut1,1620,1,58.79556524175832,-21.37054655948884,76.84178435493223,142.14796690871688,61.0067632658659,78.8979041534764,7.063519843958664,0.01148390674832365,0.006866172209571647,0.009175039478947648,7.885048137265214e-05,0.008122241426099118,0.008118854155928185
cut1,1630,1,59.63305149357532,-21.844669945024428,81.21491548229214,136.98842505253756,70.95821732596319,77.4343989246281,6.8286861082911905,0.008677009849936223,0.007286309584810376,0.0079816597173733,6.322338003708435e-05,0.007400621439416053,0.004548150151509026
cut1,1640,1,62.118994897145264,-24.248497357656326,82.2374454039753,135.8241822428292,83.41302580740954,77.72981761987663,5.601482592267913,0.006970229468583937,0.008026746169419272,0.007498487819001604,5.594826268692944e-05,0.005390106529088268,0.004358234480950653
cut1,1650,1,61.545916473113486,-23.791142549122018,82.23092196239756,140.4611257272339,70.16503161233774,85.28088795773384,7.348647008804099,0.009665044198112947,0.006542471922757884,0.008103758060435416,6.323328029836795e-05,0.0046303597211498244,0.00847181126014025
cut1,1660,1,60.674114227364925,-22.142113494047766,77.79588772866417,138.0731797291,69.77805949293281,84.06728726099573,4.0614488424665405,0.009095179881291214,0.006266066521234401,0.007680623201262808,5.699100215876355e-05,0.005547081636627908,0.007214370637852626
cut1,1670,1,59.880871351902094,-22.808248592157394,77.87139722286423,140.01000775840157,69.77043712085204,82.14288744788382,3.8840156347449226,0.009370851284258004,0.006760549603805216,0.00806570044403161,6.335210493710805e-05,0.00693363338124943,0.006300926667860666
cut1,1680,1,60.9276667235481,-23.01336082858393,81.03924121401154,137.47877771121102,72.82800379065502,77.74741661272228,2.600110125168323,0.008677871806433424,0.007614442440455256,0.00814615712344434,6.607715537573678e-05,0.0074539590607657635,0.004521064475118211
cut1,1690,1,60.896919930440454,-23.54022342785691,80.82437118434636,137.78122903728422,69.81349908245414,82.87061410454419,3.6462919715548896,0.009659658323967556,0.006855505157717168,0.008257581740842361,6.622183746174515e-05,0.008470728404169273,0.004620050458342403
cut1,1700,1,59.527039250733814,-20.34721884210628,80.93204479122292,133.10134425809446,68.09981502760985,89.22006722191205,4.073138512182842,0.00877492043371149,0.005112224996854597,0.006943572715283044,4.4859367586630065e-05,0.005263914238810974,0.007026253005029841
cut1,1710,1,60.68347310552625,-22.42306415337176,83.2826664279597,138.13303110491648,58.37212195924906,87.10335039850939,3.991333367445632,0.013161760770331444,0.00591092208215147,0.009536341426241457,7.779814237734708e-05,0.008732909069535087,0.009851938004004449
cut1,1720,1,61.79603446899108,-23.28293770029944,82.01286652374081,135.7797532724209,66.73498668867771,85.75985081248321,3.9984359645457594,0.010455880604413454,0.006331399798191902,0.008393640201302678,6.620036034870196e-05,0.006884522827716277,0.007873883183774612
cut1,1730,1,61.55033365941387,-23.023119970246373,82.34250102009761,132.484884260772,69.34570230240627,86.2966773676633,3.8913506820026416,0.009575359109275424,0.006183096476035939,0.007879227792655681,5.92053691653395e-05,0.0070351948982830675,0.006493462736574102
cut1,1740,1,58.66626270544854,-21.303053494924868,78.29196994216137,132.64844603265126,68.65573737550903,79.56626647473531,4.016334427313572,0.009038954115418989,0.006729981861688689,0.007884467988553839,6.083199724540612e-05,0.005831477139173554,0.0069112196913187485
cut1,1750,1,65.34821136864306,-24.91554741913161,85.32425344821297,122.06302488850584,96.54572705009049,95.01444203270285,2.7611979840909537,0.005346065979034291,0.005519772576968247,0.005432919278001269,2.950906838573638e-05,0.004967976927476131,0.0020103395086496505
cut1,1760,1,58.78123920227271,-20.00154337783777,82.2812216615963,133.09574238869195,68.32582168921101,75.31966025994905,3.9048617680864575,0.008568874409084293,0.007051423509599552,0.007810148959341923,6.042276245902295e-05,0.006220498129785783,0.005891929526571728
cut1,1770,1,59.121169690624896,-21.277302079886496,82.79424477388733,137.56044943620785,61.558647074048096,73.78561180607825,4.025719539404816,0.011229706929105675,0.007816335454552922,0.009523021191829299,8.77751564142073e-05,0.0071716078005284204,0.008649241561442861
cut1,1780,1,58.22853315346129,-19.4829577941986,82.85224855548839,142.21019977446528,60.68328744505924,74.17740767465209,7.1191425237857615,0.010581486570763863,0.007081766155945797,0.00883162636335483,7.493561347643048e-05,0.00705319819102248,0.007884410660480049
cut1,1790,1,57.364912518270295,-19.04117225976574,85.4009812874138,137.38139537381542,62.612329353725926,71.03464610307344,4.2929669149600285,0.009714130992819772,0.007547154408405233,0.008630642700612503,7.331404654628565e-05,0.004016972886390418,0.008859953141347153
cut1,1800,1,58.60755399917408,-19.52580463788939,80.20859945216418,129.51469288855384,70.95056406732003,75.06102882322978,8.095692747301005,0.0077575972808932815,0.006931223608402187,0.007344410444647734,5.376964141780413e-05,0.0019075386703758953,0.00753515288723067
cut1,1810,1,61.3749970285509,-19.214024873268425,80.16449349395687,124.25909704906992,79.400744883988,95.23735174786219,7.495808825560265,0.0060953576156929055,0.004236758634059432,0.005166058124876169,2.582455900596683e-05,0.0021141427916819707,0.0057117071279434726
cut1,1820,1,59.04006723874885,-19.26802444353327,83.79038544951919,130.30685195967962,67.0406973009839,73.72494634156419,4.053978552481417,0.008574131474435783,0.007089869705489589,0.007832000589962685,6.078947499148704e-05,0.0052841197422835995,0.006759023306106951
cut1,1830,1,58.087246460054466,-17.975842787588952,86.3838833407102,128.41064317684805,63.745864006544316,77.78268145242404,3.876570422221024,0.008847391249457838,0.0059422844249878825,0.00739483783722286,5.257371522342739e-05,0.006586987203239423,0.005903810314646423
cut1,1840,1,59.75721710194028,-18.840565707043506,78.54553040270537,137.4949325538538,81.54878720193007,98.32480899003824,-11.263097523935594,0.005666161140496204,0.0038976039938919222,0.004781882567194064,2.2084452291233214e-05,0.0014772615890863404,0.005466147994467141
cut1,1850,1,59.8182866980507,-20.375630013956044,84.21681319634303,136.77738823559912,81.29873495293086,73.55076643607875,3.3949402400852113,0.0061655733106759335,0.007532976911885026,0.00684927511128048,4.644512139785633e-05,0.00597166794101789,0.0015018088282976018
cut1,1860,1,59.35169290857966,-19.663240595789336,82.18508705514856,128.30556455471395,75.20940848511911,80.29390839412976,2.8024869441973044,0.0069524959227521485,0.006099860351082841,0.006526178136917495,4.2409254220260945e-05,0.006561247985982509,0.0023503832111559453
cut1,1870,1,58.76585104625116,-20.240381560794148,80.7096969862183,132.25668949107578,61.49214847679572,71.24620647417571,2.563388282821032,0.010705559183033592,0.007974899167954541,0.009340229175494066,8.537575502126269e-05,0.008990735991311134,0.00591055808476864
cut1,1880,1,58.94968786164479,-19.497303892751574,82.81514136178725,126.44391093673502,66.72800154377325,77.89995730601308,6.566480767507911,0.008757664829994892,0.0064258431003213065,0.007591753965158099,5.627538012274925e-05,0.008404169474301943,0.0024997850724204273
cut1,1890,1,55.47051918150054,-18.45726215268809,81.93579701554391,144.14242340020917,51.535004088268316,67.30445834994538,5.330123317059479,0.013899290971040078,0.008149099288983944,0.011024195130012012,0.00011326670216948366,0.00797487886252396,0.011292479285040163
cut1,1900,1,57.3997183172065,-19.541973959295692,82.06374127088877,138.60397042882084,67.75997793921525,62.67343668333128,4.024737539325359,0.008512397863333545,0.00995019074658214,0.009231294304957841,8.469998245096701e-05,0.0054534404659921445,0.006543605941512531
cut1,1910,1,57.707929998853906,-18.65799617788582,83.44999810687365,142.27573556223578,65.02923918481451,76.8197470458385,-1.2288176234229289,0.008824246868545306,0.006323379542898656,0.0075738132057219815,5.5799062130046915e-05,0.002909651621258736,0.008306966851310105
cut1,1920,1,57.88667127028971,-19.82609748103648,77.51657532592391,137.53073278612598,63.01531971761239,73.52285908548023,2.503205209099863,0.009985617922856809,0.00733537732731916,0.008660497625087984,7.324827531059568e-05,0.008044961260540282,0.005997576540548337
cut1,1930,1,59.759700078919785,-21.371159234949413,76.80759316810456,145.13859689286977,69.92809041777791,75.98991852038075,4.663270628895453,0.00874087155305837,0.0074019495071439775,0.008071410530101174,6.469948988416923e-05,0.0004936957890120991,0.008730172959182068
cut1,1940,1,57.68301353414078,-18.62632948510544,78.78303152531433,143.07015615728187,70.77462307382898,76.46949585337009,4.914501723592097,0.007437074747543724,0.006370607120714777,0.006903840934129251,4.7378681343990104e-05,0.00144741650485163,0.007283775369176421
cut1,1950,1,58.85657706812995,-20.39025342267705,81.45950078093772,137.97732057455949,72.08781286319032,75.58388896521845,-0.9620401113372298,0.0078474565652306,0.0071382894136378565,0.007492872989434228,5.601741612356848e-05,0.004449772913396505,0.00641936692220124
cut1,1960,1,55.81288869957314,-17.716453715275513,80.86291945336075,137.3267308119836,59.34289671596389,69.88957594508942,9.78538922023534,0.010061652315637812,0.007254073954018662,0.008657863134828237,7.29879699972598e-05,0.009423556286454771,0.0034862339982586585
cut1,1970,1,56.36142133638221,-17.438024507981687,84.34242703962059,138.27667637027926,66.06446887993296,75.91769664533605,2.7948146025674703,0.007990820657078084,0.0060511961834228585,0.007021008420250471,4.835402346252744e-05,0.007520717689476094,0.002758559978525451
cut1,1980,1,56.541734015643044,-18.18663421555084,77.31479345158111,134.87795740601408,59.19881282101269,67.57267603034755,2.688566042948357,0.01037901961746342,0.007965996129369575,0.009172507873416499,8.26792300993645e-05,0.009347833904754455,0.004609504211722323
cut1,1990,1,55.11298399053514,-17.096139612452802,75.07826396198286,136.2106556534934,59.4713257777493,63.85830289656922,7.441964025753506,0.009667469509032633,0.008384811553553088,0.00902614053129286,8.105991003295902e-05,0.003803250118622368,0.008871394008303262
cut1,2000,1,55.59124918368836,-17.025927681538967,73.12463857135394,143.68058038692914,59.674991246541936,70.6013726520768,7.288785823616742,0.00956216100804591,0.00683147511097317,0.008196818059509541,6.532366493358375e-05,0.005074642803556896,0.008093773350234664
cut1,2010,1,54.93175102593739,-17.060294667369963,75.0182170444405,145.73976580574484,62.47675007391287,65.50824295746324,23.0248778438864,0.008741373221036172,0.007951052509740916,0.008346212865388544,6.95031174877017e-05,0.004523451102258882,0.007492446067181022
cut1,2020,1,56.44077641376981,-17.598289694162286,79.91384613955658,137.96664883163479,65.96056860844345,76.88861079637832,3.936249516853404,0.008089686219330787,0.005953555817643255,0.007021621018487021,4.8162398454005275e-05,0.005691541153765009,0.005749302885588472
cut1,2030,1,58.28983643573973,-18.312365607260165,83.40973433632051,128.35817454849177,68.43507567417133,84.73109329584868,3.8791912595052613,0.007820183474944441,0.005101393514799212,0.006460788494871826,3.989383326362154e-05,0.005805614456641261,0.005237283687768688
cut1,2040,1,58.369905882732326,-19.684189739964413,83.86773739702349,128.06853483412513,66.29300389104144,79.81801027376132,3.9859060162564988,0.00895802234823357,0.006179391961418502,0.007568707154826037,5.535513128888182e-05,0.005981186657005267,0.006671777617516639
cut1,2050,1,56.3895820159718,-15.327472712990087,79.95206306593778,120.57546806507116,72.51698622100459,88.44091558107401,3.4658387070829204,0.005829362380510097,0.003919169867666773,0.004874266124088434,2.284626138940542e-05,0.005527915934608543,0.0018366610623860235
cut1,2060,1,57.327398644116116,-15.38434091235801,74.75412329425586,123.4867159162484,75.84255984330358,122.60244550091345,3.3949461953594784,0.005349127195667215,0.0020469659801829747,0.003698046587925095,1.0949481393202347e-05,0.005179055822912617,0.001330504437665878
cut1,2070,1,57.07403325929412,-17.64323316761012,81.01350487726755,133.53694131382798,64.15719520167295,88.95515519306456,4.061473872183022,0.008572696143448744,0.004459292149012534,0.006515994146230639,3.822815660835101e-05,0.005218482846521618,0.0068057743205357435
cut1,2080,1,57.86825631048222,-17.543234751551207,80.00649279937856,133.40959418629922,69.35176316549182,103.148687049822,4.135327906441948,0.007294989259752867,0.0032977084861366443,0.005296348872944756,2.4056747988162705e-05,0.003996759501742992,0.006106538877386203
cut1,2090,1,56.96506321700996,-17.79865460857193,77.02719268022175,136.09264685007594,65.29260020027864,87.78885860634169,4.2102617260464115,0.008350053204067218,0.004618897939042617,0.006484475571554918,3.856804353516227e-05,0.004048408981225891,0.007310376592994584
cut1,2100,1,54.900289439158314,-15.874284070138712,78.0727877680614,137.90080207789265,63.841557751019174,79.52109398302498,4.119021618220663,0.007789636512013543,0.005020644270415523,0.006405140391214533,3.910899392266035e-05,0.0043824650850521054,0.006445842471242707
cut1,2110,1,57.17581825224515,-18.973353662965526,79.61086543983555,138.87130730359826,66.09141341819132,81.1147686849157,4.176278913023607,0.00868728397629765,0.005767322399396861,0.007227303187847256,5.010236746642287e-05,0.004474402488440346,0.007455371929057582
cut1,2120,1,57.17024359251667,-19.02449702619591,80.61004613539544,141.49372542248366,65.06667004955,79.57805848411044,4.014453845201936,0.008987233324790117,0.0060083676745528915,0.0074978004996715045,5.399860219233345e-05,0.005807165660274472,0.006863403807942169
cut1,2130,1,55.4608394097353,-17.667230819726797,83.49140476961354,139.83412206860731,57.48672166602617,83.0066253556038,3.885079844851687,0.010692109397420551,0.005128294566652821,0.007910201982036687,5.4832286528849386e-05,0.007895670837198717,0.007207287319638732
cut1,2140,1,55.8976652316733,-18.150058576342737,80.22267946323906,141.23950911093036,65.69564350649031,73.88719463236986,3.888295002716749,0.008410753105388014,0.006649204218099152,0.007529978661743583,5.5924815025736525e-05,0.006198664146604058,0.0056825780497423125
cut1,2150,1,60.97127369811654,-21.833939026379053,90.02290964065611,134.63273046392558,82.65224379307013,89.40641147201023,3.8029629731365286,0.006392235883678306,0.005462918999545816,0.005927577441612061,3.492026685852476e-05,0.005057586318945671,0.003904320367382527
cut1,2160,1,58.34524223725583,-20.23351311226989,86.16088371327764,138.91672033753582,65.99012059829359,82.64147114565138,3.8615942428656096,0.009292732735072912,0.005925229978239644,0.007608981356656278,5.50615785816229e-05,0.007010206796684832,0.006096314566487374
cut1,2170,1,62.052276866092654,-23.49008056727176,91.05122744194809,129.62564565519844,77.10318138184992,93.82866627691251,3.3169249415292166,0.007902598287160296,0.005336339057789653,0.006619468672474975,4.21709438977951e-05,0.007782720425800002,0.0013375858033671897
cut1,2180,1,62.261891402145096,-23.55814458167088,88.18430451928648,132.21535871334385,77.56929807814656,86.4114633519241,4.051652473198271,0.007830533563490123,0.006309985464200632,0.0070702595138453775,4.941055296255785e-05,0.00483632835843884,0.006163867409750722
cut1,2190,1,63.84011313091645,-24.131895096287433,86.57045946275551,132.15840370466236,86.02348026912289,94.92495015629092,1.580609521497946,0.006522099297667568,0.005356247898223858,0.005939173597945713,3.493398065513921e-05,9.893113471969268e-05,0.006521788620034771
cut1,2200,1,61.62196903868906,-22.18493203168777,81.44964378054183,132.08471353155122,90.2000689463179,82.80350183126973,9.056019455060301,0.005453487966298807,0.006471287437184836,0.005962387701741822,3.5291088165148154e-05,0.005091451867257867,0.0019964213178670994
cut1,2210,1,62.424533253051436,-24.063947690274034,85.40352029348665,136.69624702264738,78.51052367139627,86.04370096316954,3.9526737883506975,0.0078080236879333005,0.006500678770534444,0.007154351229233872,5.075745382797806e-05,0.005404124791911564,0.005636936172828509
cut1,2220,1,61.64137300656761,-22.901438021038103,88.37411162970095,144.31624366938,90.68196544327458,79.36825361480341,9.521422733902922,0.0055699449133604,0.007271082966934724,0.0064205139401475615,4.049953158629951e-05,0.005544328653436607,0.0004973323129937757
cut1,2230,1,62.150193077390156,-23.12215327988533,80.62087219459727,139.5223064767721,99.929073350523,79.22272479652241,6.127865222641656,0.004630997549110144,0.007368154443544625,0.005999575996327384,3.4121905169520176e-05,0.004574430362082215,0.0006830743426310743
cut1,2240,1,63.560238573927315,-24.98922162704515,77.7441830559641,137.52058192713153,86.00767918740627,102.34488155851612,1.6645442236312766,0.006756289752766501,0.004771451008089323,0.005763870380427912,3.223730555178128e-05,0.0006644081445785905,0.0067269039192038825
cut1,2250,1,62.523473555120155,-23.39942427069877,75.65496023904977,135.43809582554363,102.83741975350664,79.11809830561954,-6.724332003127731,0.0044251991957871585,0.007476244359179103,0.005950721777483131,3.3083870525747646e-05,0.003995490464104293,0.0018623614191206768
cut1,2260,1,60.355289032281554,-19.954350570819596,73.7801773199423,129.2493005670618,71.89861952919789,114.51451663393341,4.4820399482468245,0.007720163352687858,0.0030433121862438726,0.005381737769465865,2.349486721102831e-05,0.001784909580164874,0.0075150222839017265
cut1,2270,1,64.1507599675767,-23.099068996223195,75.370763168524,126.9504122330802,96.59504281891004,126.37744060581007,1.5449283684606372,0.004951249289274063,0.0028925798741636206,0.003921914581718842,1.4321884046121083e-05,0.00011375160865875201,0.004949602381792166
cut1,2280,1,61.91002338146107,-22.452980579733048,69.84589360673792,134.4203088209045,103.83503201669932,90.5576685233216,6.201313539121405,0.004165011396577266,0.005475875064832876,0.004820443230705071,2.2807082051262205e-05,0.004150907234187321,0.00031795651728194595
cut1,2290,1,59.261908919425046,-20.713504980197254,70.66018739442477,135.1730742353563,89.01770091498413,72.74666939040596,0.3938731690835065,0.005227942976109339,0.007828117931236368,0.006528030453672853,4.0924954154762745e-05,0.00482158813707115,0.0020411615061805997
cut1,2300,1,61.36076141657112,-21.959153166528075,70.20354117688868,130.4026387432226,83.80308468559235,104.9118081193803,2.076922044278504,0.006253534845139684,0.003990219986292449,0.005121877415716066,2.4952979724052622e-05,0.0030507356847654945,0.005475379040692437
cut1,2310,1,60.464209061357224,-21.907886382582422,72.42122596075188,135.01316042522265,75.30202468485413,89.66939475277105,1.855713349300706,0.007727111315997175,0.005449316074530347,0.0065882136952637605,4.210747190394875e-05,0.0022106705090459014,0.007418910651688169
cut1,2320,1,58.27156971565379,-19.14129822373064,69.96530225071001,136.99028726058606,70.4968744255907,92.11663804522385,1.6102397608967975,0.007703031264874298,0.004511544306713516,0.006107287785793907,3.475256684747985e-05,0.0003384505521771731,0.007697093831072417
cut1,2330,1,59.53422078745404,-21.08593922345696,74.28963675021419,136.55093453927566,86.5433766284951,73.62856286029523,3.089882971187779,0.00563060775697875,0.007779116915888693,0.006704862336433722,4.3801156049047487e-05,0.00562319817843592,0.00033470212184906657
cut1,2340,1,56.6889977594614,-18.724010773970264,69.81263388021236,136.30281061508128,67.55804358928853,79.97684905049766,4.617899772704744,0.00820492752596865,0.00585464138924909,0.00702978445760887,4.8036908289325194e-05,0.0008217198572354981,0.008167898255081716
cut1,2350,1,56.606848463827966,-16.381235321994527,74.47480388369598,133.58347456797534,67.27002671131362,83.806639827149,4.025142713215061,0.007239914619050828,0.004664657788994353,0.005952286204022591,3.3771724119409534e-05,0.004613230697624564,0.005582807783413848
cut1,2360,1,57.14291203369325,-18.03811258406568,73.1575891659954,135.6422783172605,70.85526228288795,75.11799021624047,2.3039972804329167,0.0071858288470309185,0.006393419027004369,0.006789623937017644,4.594201487540434e-05,0.0048344369526480925,0.005359857681440235
cut1,2370,1,58.80639943349226,-19.256504683996347,78.12399181972593,132.63991494060298,73.89085032744451,93.63453266422512,4.585105498257965,0.007053848478479277,0.004392738604691549,0.005723293541585413,3.098571252306066e-05,0.0009258938530334644,0.006996285197476428
cut1,2380,1,59.24016649507532,-18.0475376579008,77.66859144818213,127.60339651658907,85.66619177918156,96.128527301013,-1.2023295694146834,0.004918458712531197,0.0039061001532048265,0.004412279432868012,1.9211992330549722e-05,0.0017548263502496816,0.0045858381942648066
cut1,2390,1,57.26123543415282,-16.69822940094831,69.74871791323072,136.97637095663575,74.12194136880672,91.82495791367636,1.827223510346398,0.006078645933207451,0.003960763789090019,0.0050197048611487355,2.407608069894738e-05,0.0015642197612814603,0.005881434008503578
cut1,2400,1,59.62790607206303,-18.46594074295579,76.16961329892341,128.0118832390652,84.09342867857872,98.81039682383721,2.3101797475398937,0.005222486346308645,0.0037826498912276853,0.004502568118768166,1.975483740980247e-05,0.00352985220815611,0.0038677696337011958
