System,Frame,Leaflet,zo,h,mux,muy,std_p1,std_p2,theta
cut1,2110,1,57.17581825224515,-18.973353662965526,79.61086543983554,138.87130730359826,66.09141341819132,81.1147686849157,4.176278913023606
cut1,2120,1,57.17024359251667,-19.02449702619591,80.61004613539544,141.49372542248366,65.06667004955,79.57805848411043,4.014453845201935
cut1,2130,1,55.4608394097353,-17.667230819726797,83.49140476961354,139.83412206860731,57.48672166602617,83.00662535560379,3.8850798448516866
cut1,2140,1,55.8976652316733,-18.150058576342733,80.22267946323906,141.23950911093036,65.69564350649031,73.88719463236986,3.888295002716749
cut1,2150,1,60.97127369811654,-21.83393902637905,90.02290964065611,134.63273046392555,82.65224379307013,89.40641147201023,3.802962973136529
cut1,2160,1,58.345242237255825,-20.23351311226989,86.16088371327764,138.91672033753582,65.99012059829359,82.64147114565138,3.8615942428656096
cut1,2170,1,62.052276866092654,-23.490080567271757,91.0512274419481,129.62564565519844,77.10318138184992,93.82866627691253,3.316924941529217
cut1,2180,1,62.2618914021451,-23.558144581670877,88.18430451928648,132.21535871334385,77.56929807814656,86.4114633519241,4.05165247319827
cut1,2190,1,63.84011313091645,-24.131895096287433,86.5704594627555,132.15840370466236,86.02348026912289,94.92495015629093,1.580609521497946
cut1,2200,1,61.621969038689066,-22.18493203168777,81.44964378054185,132.0847135315512,90.2000689463179,82.80350183126974,9.056019455060301
cut1,2210,1,62.42453325305144,-24.06394769027403,85.40352029348665,136.69624702264738,78.51052367139626,86.04370096316953,3.9526737883506975
cut1,2220,1,61.641373006567605,-22.901438021038103,88.37411162970093,144.31624366938001,90.68196544327458,79.36825361480341,9.521422733902922
cut1,2230,1,62.15019307739016,-23.12215327988533,80.62087219459727,139.5223064767721,99.929073350523,79.22272479652241,6.127865222641656
cut1,2240,1,63.560238573927315,-24.989221627045147,77.74418305596411,137.52058192713153,86.00767918740628,102.34488155851612,1.6645442236312766
cut1,2250,1,62.52347355512016,-23.399424270698773,75.65496023904977,135.43809582554363,102.83741975350664,79.11809830561953,-6.724332003127731
cut1,2260,1,60.355289032281554,-19.954350570819592,73.7801773199423,129.24930056706182,71.89861952919789,114.51451663393341,4.4820399482468245
cut1,2270,1,64.1507599675767,-23.0990689962232,75.370763168524,126.95041223308019,96.59504281891003,126.37744060581007,1.5449283684606372
cut1,2280,1,61.91002338146108,-22.452980579733048,69.84589360673792,134.42030882090447,103.83503201669933,90.5576685233216,6.201313539121405
cut1,2290,1,59.26190891942505,-20.713504980197257,70.66018739442477,135.1730742353563,89.01770091498413,72.74666939040596,0.39387316908350645
cut1,2300,1,61.360761416571115,-21.95915316652808,70.20354117688868,130.4026387432226,83.80308468559235,104.9118081193803,2.0769220442785037
cut1,2310,1,60.464209061357224,-21.90788638258242,72.42122596075188,135.01316042522265,75.30202468485413,89.66939475277105,1.855713349300706
cut1,2320,1,58.27156971565379,-19.14129822373064,69.96530225071001,136.99028726058603,70.4968744255907,92.11663804522385,1.6102397608967975
cut1,2330,1,59.534220787454046,-21.085939223456958,74.28963675021419,136.55093453927566,86.5433766284951,73.62856286029523,3.089882971187779
cut1,2340,1,56.68899775946141,-18.724010773970267,69.81263388021236,136.30281061508126,67.55804358928853,79.97684905049765,4.617899772704744
cut1,2350,1,56.60684846382796,-16.381235321994524,74.47480388369598,133.58347456797534,67.27002671131362,83.806639827149,4.025142713215061
cut1,2360,1,57.14291203369325,-18.038112584065676,73.1575891659954,135.6422783172605,70.85526228288796,75.11799021624047,2.303997280432917
cut1,2370,1,58.80639943349226,-19.256504683996347,78.12399181972594,132.63991494060298,73.89085032744451,93.63453266422512,4.585105498257965
cut1,2380,1,59.24016649507532,-18.0475376579008,77.66859144818213,127.60339651658906,85.66619177918157,96.12852730101298,-1.2023295694146834
cut1,2390,1,57.261235434152816,-16.69822940094831,69.74871791323073,136.97637095663575,74.12194136880672,91.82495791367637,1.827223510346398
cut1,2400,1,59.62790607206302,-18.465940742955787,76.1696132989234,128.0118832390652,84.09342867857872,98.8103968238372,2.3101797475398937
cut1,2410,1,57.72491401298471,-17.42863105428607,79.49190064005118,137.8563866958669,74.17494781552189,86.86367061498123,-1.4757249344174392
cut1,2420,1,56.60517022086598,-15.607003998130438,77.85964175989747,137.32668755028112,68.06121330754458,89.56436759857256,2.023055345285792
cut1,2430,1,57.39920643250144,-15.06643732567663,81.81476699131758,128.86324036096784,87.21286689598648,108.61982047165351,1.9820942670356774
cut1,2440,1,60.062851237532165,-18.688333272871144,84.15920984431027,125.845473276615,91.06030882802864,98.43427043186985,2.217376815877447
cut1,2450,1,59.876344578644655,-19.154486949122255,76.78061627882879,126.32601382755917,86.21447068083687,103.09968321261829,2.324647343823116
cut1,2460,1,61.27036983820838,-21.3468614390198,78.8964351179591,125.34778048012143,92.57886162530764,100.39794981210623,2.26047869289605
cut1,2470,1,59.063468795519746,-20.15485037441803,78.95449850139104,122.88777353630647,75.42717133633919,89.54397370858221,5.15586667206232
cut1,2480,1,55.84704720395236,-16.188229128711487,75.62595209535029,122.85776369754468,69.95629996441306,86.51069434412027,5.507511702726582
cut1,2490,1,56.85634253665567,-16.868675049177757,79.52000628675398,132.75651792953425,75.89257145425418,88.62694792426093,10.644962048302315
cut1,2500,1,57.598205669492394,-17.76236958876162,83.9047505670402,131.7995084600673,73.92179466532289,88.52063450597181,1.613891346593799
cut1,2510,1,57.45048781707855,-16.512427017966413,81.1159764112457,129.2394120129968,75.42432076764307,83.22449341531866,2.4326969061390726
cut1,2520,1,60.70649705868994,-18.993241770518942,84.57319465567122,122.53415020690004,89.88297748857113,96.97014520939406,4.373292185518627
cut1,2530,1,61.725593125049286,-20.818972707673886,86.6014594551233,131.4850987521277,83.4866830661491,99.32605315655003,4.208540970079558
cut1,2540,1,59.88994612016592,-19.145485809139643,78.82899259361653,132.16749515171378,79.38657309170556,96.1579474507398,7.838807203452502
cut1,2550,1,57.90513509564992,-17.781601234800384,80.34281140279349,133.25227841845438,69.84437840397389,86.48118867271691,1.5985450679251276
cut1,2560,1,57.035741380341534,-16.809772425360233,77.82989203299117,136.29365185104848,70.91153415148145,88.7721933050501,-1.6573613656474335
cut1,2570,1,58.107064575725,-17.666746707063968,81.54505451584379,133.03516459993114,71.31251833912981,88.25541901420799,-10.950212851343103
cut1,2580,1,61.23105879998515,-19.505775265869083,82.42144918790723,135.0273503511234,81.7361262545159,116.57142886065273,-1.5046857333772183
cut1,2590,1,61.806183908792306,-20.505107555919096,76.81471983280797,129.63008026177775,100.64582945521975,115.0383588452588,1.6866200945431313
cut1,2600,1,62.19073187641364,-21.74742224678073,77.52861960632119,139.33746106541687,87.82202140397365,126.54201717546886,1.6083389011118299
cut1,2610,1,61.00499048872003,-21.61178229050349,79.27212493564576,134.0837081588513,77.43790242157101,101.74729344946752,-1.7076500931593526
cut1,2620,1,60.77488223770982,-22.125292218613314,80.94780590311824,139.8776208132666,72.76300408093088,99.42392203002332,1.4581223125799494
cut1,2630,1,59.46186970471753,-20.18664063828566,78.15597879232058,139.3030487742701,71.22385174668368,111.02629321431331,1.5061292883013162
cut1,2640,1,58.58477020244126,-19.589652766593648,82.21407841586058,137.478287113507,67.55635188599534,96.58667527565132,1.608789269849104
cut1,2650,1,59.2757808025929,-20.08318336269821,73.56612192366174,137.03698300261152,71.88868295980087,100.79795715438534,-4.809186708266048
cut1,2660,1,58.33874686199253,-20.14850710629068,84.78316774070804,137.23543702603217,64.65541241505966,94.34946563908377,4.4974925226290035
cut1,2670,1,59.727419074917336,-19.912194408264224,87.61986227837829,142.03583888639653,75.87377844685082,112.53748486690515,4.5624468584444715
cut1,2680,1,61.35898885072052,-22.316049046836266,82.4127834298667,140.69223845363027,71.84734411315343,120.02671412132477,1.577711915083021
cut1,2690,1,59.82036075292417,-20.79970870503795,76.31792973936156,143.55348089269785,78.07677610172199,111.56486915891587,1.6024292923298877
cut1,2700,1,57.14192991970969,-17.3871177827521,82.04786029092654,143.9939185464939,76.33330124370413,85.83701606443638,4.095965072391812
cut1,2710,1,58.123382666678836,-19.162257390319642,81.90289097224286,141.3202254425601,74.19357313248065,81.73422908858919,3.52632410681193
cut1,2720,1,56.89646649258993,-17.806720340555586,86.0555385246422,135.80108516635937,72.57773095352692,79.91750311077757,-0.9490259787594083
cut1,2730,1,56.67764910090087,-17.624525251103567,89.58997379743434,139.1116798957542,72.85380447425663,76.67558708070918,-0.23083574993135977
cut1,2740,1,57.50221754663068,-18.29031156414428,89.85675316830212,137.51468412697807,75.5660581098331,81.17140332614416,1.7165673445382166
cut1,2750,1,58.59595013259621,-20.074594352185713,92.30908187534271,133.53401872962692,73.62637206975857,78.0137133293086,3.763366229456139
cut1,2760,1,57.36467084709442,-18.305017157200705,90.25127307068172,138.6869715850558,71.91483086623569,77.36002007485705,-0.7759053822790221
cut1,2770,1,58.417473343174116,-18.61546109530394,87.18135354119694,137.16856824911002,75.30496835501744,93.6416760722898,1.5132705457759088
cut1,2780,1,60.82312854454608,-21.17875189157378,91.28488980514538,132.90168884780743,99.01850198537878,91.09616479643333,9.35479938980159
cut1,2790,1,58.47430924307969,-18.116487363425403,84.78996486245713,136.33579545214548,78.76500545736032,92.33030545225782,1.502381996896178
cut1,2800,1,58.95967088921798,-18.15303913680631,84.05756152853284,132.22606754958534,93.45827421553173,85.3232403418612,12.94151578888982
cut1,2810,1,59.73065794897701,-19.36752057613028,88.4697815691927,127.07238030012559,84.02429953020739,99.038558148923,4.441145378921568
cut1,2820,1,58.23437970324587,-18.481957337585786,90.5663462453575,127.91009783803139,72.8110774763961,83.95276064396997,1.4850555402295784
cut1,2830,1,60.573687911053575,-20.62963432186641,89.41375878227143,127.82295009318192,79.13366948033139,87.53095558093457,4.181930493781705
cut1,2840,1,60.31927992461777,-20.939737762162498,89.7240744799101,128.50120732063226,75.58063293766962,85.86677473215288,1.5468707512925506
cut1,2850,1,59.76626577854034,-19.690963369872307,90.4718616861157,129.63523857142317,76.20050200577901,88.2434310327791,1.5013715047624063
cut1,2860,1,65.7311830698738,-24.9901401153057,89.2179335181966,133.0935177339662,90.68681512073927,118.25447004032402,1.4107567720854846
cut1,2870,1,61.94908848030724,-21.445903774357735,80.29093301904928,141.21287413374046,104.75918586560002,83.70482270375867,2.841845352320692
cut1,2880,1,61.20583913849109,-21.296907162972765,86.73061957918503,140.9291667448304,85.24397565664482,98.09096486403116,1.7170562375476461
cut1,2890,1,61.63173486388197,-21.365442019173624,82.20914407269042,139.2648306658048,81.92818427596737,107.28778739311598,4.54572861819895
cut1,2900,1,60.58904903908089,-20.66692596988767,83.1695700634671,144.07559424804097,82.44948534899017,99.78301892427207,4.495709875010947
cut1,2910,1,64.57495895369576,-25.08456007479656,85.90144303899444,139.58794600951745,87.89165040430775,110.14958068699825,1.3395878876082676
cut1,2920,1,64.6344606419937,-25.3748262775488,88.22782962635091,141.86444881717495,90.2083861879395,112.44414175233884,4.3543396950767885
cut1,2930,1,61.73471871998785,-22.71798922727676,82.58123722430376,136.21788235865043,85.08974743039528,96.4164711848051,4.189827101387607
cut1,2940,1,61.602731418828384,-22.522212026937037,87.65810848895566,140.1754889857072,79.52462921399412,92.43692074307907,4.480725668187226
cut1,2950,1,61.50833211328942,-22.329957281531883,87.28476119249221,138.10730633232077,77.38607549024789,91.31755188558286,4.5558620582861336
cut1,2960,1,61.748479877772304,-22.324637391001822,89.08393358408058,136.53316512171037,82.54875236289699,94.88285836271814,4.5064293308815
cut1,2970,1,60.69537929158036,-20.322172292298717,86.70544890386171,141.5395691217929,81.14508016143195,104.68278439539368,4.548497229559924
cut1,2980,1,60.79266585460166,-19.992875735691936,83.25262861418676,135.92584964656618,86.01276835918665,108.74072652707484,1.5567227065034002
cut1,2990,1,63.97485713672152,-23.418741463216435,81.0723244262225,141.67044809615336,89.89511065842979,120.10025587653384,1.6186775159103988
cut1,3000,1,60.67302491508379,-21.02934139090627,85.87107204597172,133.4201022370043,78.20172748135325,94.25190076871901,4.554254258841452
cut1,3010,1,59.91558000189157,-21.34776979940064,87.72392793041979,139.92833719926165,78.27179731713314,88.34597282545407,4.3951208281428675
cut1,3020,1,62.255392199640724,-21.985036421333927,90.89368342259375,132.2663572048534,95.8710004964527,89.20371185812577,0.8433658110087251
cut1,3030,1,58.20746977894022,-18.312963844177172,84.2594097987023,136.49574684026473,74.65970510571566,91.1038554371112,4.816334810377649
cut1,3040,1,62.962840768660534,-21.931351254237562,87.56571050348019,132.50930195912883,96.23269666172249,113.48147833217723,1.8328633709268805
cut1,3050,1,60.147225988340395,-20.15957245472042,85.4742975190564,138.88565767839853,79.81414755219079,106.28187653677035,1.6398933656172752
cut1,3060,1,59.15243006362323,-19.78489913558134,84.36200353347667,135.98647401796322,92.79955175312969,88.60569501512359,4.18793950495479
cut1,3070,1,57.11572007150717,-17.395216485156272,90.77739171332493,142.89224481301915,78.50393963151735,99.40922036495567,2.693098594069023
cut1,3080,1,59.90038296902225,-20.52284051253767,89.82336483758098,141.10343331345274,84.25784667143112,96.11127970351384,1.9708485689623434
cut1,3090,1,60.95867983593868,-21.785405130273936,93.62194439157832,136.23255388891062,96.53388517024173,84.11236218604223,0.6706181363323753
cut1,3100,1,55.3494328819913,-15.87363758797449,88.96846189719172,145.9071347842344,74.62928886816233,100.18563925751096,2.114673019762386
cut1,3110,1,58.60861390213597,-19.43378027432127,94.08969537642345,135.818430185424,85.9638871802833,100.6669861113896,2.7055583672721286
cut1,3120,1,57.60495575410114,-18.202137172094975,93.43813938397909,141.04598996601587,85.30551121691502,81.45022964223557,3.8937126252731034
cut1,3130,1,57.63133763721154,-18.488927022614853,87.72456300223799,139.0459570626649,78.57295247299896,95.40168657831178,4.43298022010848
cut1,3140,1,57.070149284901,-18.77533022542433,83.55411478780127,138.25730181926323,75.00780134442446,93.46520960291492,1.6132677026455973
cut1,3150,1,57.49715362703442,-18.98314964637859,88.54888210356884,137.19697314370356,75.82372773805932,82.58520884911032,4.5381025766674865
cut1,3160,1,59.587896742911404,-20.113989177950852,97.01071385061334,141.3411901193757,80.16687891086706,95.03738405401847,1.9868085538593745
cut1,3170,1,61.5541757034232,-22.19728826005433,97.77308684478666,146.32254819199085,103.21125023608415,85.1604606729142,3.36641555353299
cut1,3180,1,59.68527722798038,-21.146905908064785,91.22278383033469,140.88721127144657,94.60942052851685,78.56080663622045,9.530574563937469
cut1,3190,1,58.443668359927756,-18.91607781018144,92.4745503887409,137.71793281695545,96.20066236182838,81.23176449995195,6.68798580437099
cut1,3200,1,58.04856093714419,-19.542418453052182,88.59062804225249,137.82745940703668,78.50542397275218,85.40717772528637,2.138116723484544
cut1,3210,1,60.274592026512565,-21.857854871021722,93.40240280542042,143.93967421590872,78.59362735186382,91.63081207058748,2.019029744290338
cut1,3220,1,59.08507126372345,-20.40865639603703,88.82363420064719,149.33855972410248,72.89277001626903,101.47912340026048,-1.2308666850748036
cut1,3230,1,59.10708165447271,-20.615967054037014,87.7373226775205,140.63821958278146,73.38190936383525,99.57416538291008,1.7962324097005482
cut1,3240,1,59.868628170520154,-20.81414285050247,81.81160167967629,134.52015454799036,76.08605955037662,107.9169405318938,-1.385296979618549
cut1,3250,1,63.68366671830178,-23.881619039575458,91.86738139573788,135.49732792106886,85.67406497838903,109.45854105069364,1.7169419454517219
cut1,3260,1,60.85191424276917,-22.279237972149836,88.62518305851373,138.00209478144606,76.91980489224756,98.08888758659297,2.028197238646019
cut1,3270,1,59.403752068282344,-19.970713382683932,85.27487065765887,131.91846647651514,78.59100693109325,96.94252731280538,2.067816173767711
cut1,3280,1,57.582135598374116,-18.509034391250445,94.92951781779776,142.3712834198081,78.99522413143539,91.03997523219448,2.8755767274302406
cut1,3290,1,59.81785812567361,-20.499100683467336,91.67126537219109,137.71284646960666,71.65073940753179,92.83918607650523,3.000364467767855
cut1,3300,1,62.42584528654778,-22.938722347091094,91.5804369318609,138.46649900947457,74.76179702218921,94.73753240009779,3.208706048374142
cut1,3310,1,62.46594036740582,-21.90714456686254,85.34387604116704,126.06042210431117,82.84210392397088,117.81991307056562,3.1151066277453503
cut1,3320,1,62.032733344717016,-22.784543858908442,85.79041282224833,130.37969021102936,81.76138246603882,103.32057895022474,3.1198754524161325
cut1,3330,1,55.944834804447204,-17.36209852180553,94.92043471745035,128.82026491730934,70.36136079463782,85.38170954889927,3.096112330153583
cut1,3340,1,57.1968768614669,-17.959610653265404,88.93612964902769,132.25105294161207,71.45796777297795,92.70009575229112,3.3887499554131004
cut1,3350,1,57.2291444370324,-18.333188959581168,90.65126243658284,125.54944787178596,66.67802676182237,94.41669962167768,0.18076776132955086
cut1,3360,1,56.72118206075808,-18.06067374329996,92.81853431814189,131.72467986967055,71.8544848794283,84.20673950804367,3.162946303484562
cut1,3370,1,58.318011992088884,-20.381541741199605,94.47418308466952,136.67203441336406,66.70819010654914,80.93428663704768,3.692848355900166
cut1,3380,1,57.730176503191544,-17.66701862752104,92.4904758920939,130.40085870300956,77.02886180766798,99.41459485689873,0.21034416621895102
cut1,3390,1,59.36212894993214,-19.45066190437773,94.20495361546482,127.20847113986976,82.2112027799874,108.18993934850474,0.17945352407656776
cut1,3400,1,59.966960677280035,-19.6739819988956,95.65806019559182,127.95086316650253,85.58033789377875,117.55418390042811,-0.013294175566332287
cut1,3410,1,59.941781292818696,-20.773085519255886,90.68910434394597,135.16877550570476,89.6281825771917,99.8345326346878,3.404223577624266
cut1,3420,1,57.72312558682677,-17.44361771800304,94.31465394686931,126.43916037492187,81.48840453534721,107.73211322603402,6.448013787996114
cut1,3430,1,54.070719739286865,-14.198836327596732,92.45818026246285,133.19040746930708,66.29620350027842,82.52544588540111,3.6021981334497504
cut1,3440,1,57.70972831898136,-18.41881001002135,93.12275688877172,130.40467168403987,91.14447462341778,87.74585603334525,2.6232070463796435
cut1,3450,1,61.792616736263426,-21.647611776276698,89.90420749651963,123.52422174585926,101.30912809410039,116.52851249322536,3.412925558027971
cut1,3460,1,67.09427562101695,-26.182407533837626,84.21918537021548,122.63543525137011,120.37741068809024,136.40589260420649,4.3423111300327975
cut1,3470,1,68.72152926620973,-28.474773844747688,85.44070054085272,124.66435257030959,133.9158411366319,124.05644668635192,5.204402013235198
cut1,3480,1,64.47426885617956,-23.560614404280162,89.02482383739638,129.45690249021322,107.43454678998874,115.42243906822256,3.6496672445913068
cut1,3490,1,62.42743558742711,-22.1783740252034,90.73024853103048,134.77624738311505,108.51487921598125,104.8435192967057,4.564325448406846
cut1,3500,1,57.71158873395304,-19.039567083024934,81.11609879782412,137.31603122961047,88.86905968910736,86.53333775453895,5.918942433961789
cut1,3510,1,63.62198135628177,-24.082200494809587,89.02649306630656,133.77936268579663,120.21371726128761,109.3453450014918,1.8453414777211652
cut1,3520,1,57.9647247954063,-18.964383061679534,85.71860648972324,142.90601881350196,92.73203135977226,88.84731229361769,5.735379111516373
cut1,3530,1,65.48475213288685,-24.915050365065785,89.67979062938133,136.24460335255378,113.92873519709366,106.68530923784583,2.6232222448342
cut1,3540,1,72.19546303418609,-31.670920526090125,87.80417547863739,134.95382896552098,141.55243268797972,128.19072079052324,5.1402962943775465
cut1,3550,1,64.99901691886838,-24.43678472403815,79.43296961767793,136.741187272099,121.873264989258,115.66078563870003,2.239276497432908
cut1,3560,1,63.1078217074969,-22.943908006368524,81.62341554162036,134.96141972556237,114.7199551553609,107.49709371089472,5.930088901580148
cut1,3570,1,63.03666596808046,-23.45456268582735,82.33996197593581,129.6537935261062,108.19443065540185,101.20809523408491,-3.629060603230513
cut1,3580,1,65.57712302921725,-26.124028056913293,87.3512981538538,127.80497884776122,101.678368029936,108.45430500872806,3.8705848586896376
cut1,3590,1,63.495759903960554,-22.596194745569075,92.47936672912006,131.83184679850692,90.56482960985247,122.21932673689008,3.398218734305481
cut1,3600,1,60.940117301047486,-22.55454790794557,83.31944465412258,136.18198909712729,86.89105153712471,101.30037428865913,3.830099294687706
cut1,3610,1,57.73731541256886,-18.309119033949017,82.0241181033198,131.60890842269103,79.95184758773168,94.25128789433667,4.079438929581528
cut1,3620,1,61.90264738344376,-21.47197965167566,91.18076909528693,127.79542227847593,107.56639881097131,98.20523387080367,9.456047698952931
cut1,3630,1,59.27923249426263,-19.927457909171512,82.50422113199612,134.12608401136316,82.18579248775642,95.91262939606824,4.453919936585314
cut1,3640,1,63.672493129356994,-24.088529273501763,81.41737530019432,132.99863709779282,101.3215224942143,121.07545979193827,4.552988303477922
cut1,3650,1,58.92645841828826,-20.21165831018661,75.6679011756019,139.36081088050508,88.89566170613415,101.8312736642497,4.217758823502076
cut1,3660,1,56.79700699690624,-18.125068165207402,72.64862931464552,139.87156276279495,102.73708286434315,87.1711466748676,-3.3161349366288166
cut1,3670,1,59.785048957217654,-19.555361771223335,73.92442276330034,129.71504546465042,104.3685902523605,116.890812927781,1.3456643099369703
cut1,3680,1,59.866495730476316,-20.503917709594607,80.09107754241337,134.7760569860427,86.80205612835923,103.69164100885055,4.560000692730506
cut1,3690,1,56.725796267784446,-18.409430417279093,82.15599373913552,143.923666317836,83.8271242986572,79.79186372251421,12.07255708617424
cut1,3700,1,62.11097996268377,-22.762721049319858,82.70332793098348,131.17890441161492,102.85861032331874,112.49447199262482,3.161807593767866
cut1,3710,1,57.347020727005756,-18.64575630750235,88.29192233452348,138.89884779696553,93.00654773790586,83.00285270505253,2.099583410908702
cut1,3720,1,58.818965290393685,-19.836363422764837,86.33406638059344,137.42210718115697,91.2755833103403,87.8333274559018,12.247936013267987
cut1,3730,1,56.38794870197073,-17.534299030933774,84.96498410895362,138.7723696818886,70.04785765754987,89.7013723467939,4.370359404016905
cut1,3740,1,63.20230817791183,-23.685164437104742,99.29037026561656,141.6364626070085,95.16399436678613,108.9776447387161,3.9444738294149904
cut1,3750,1,57.59836340432594,-17.350478830966665,93.21233414267596,141.2055459384889,100.16597472456144,90.52855227021458,8.922112167179725
cut1,3760,1,54.36094459922303,-15.567243281239016,93.50224227408813,150.78675137332564,66.0277158911525,91.05583545015729,7.99320489096763
cut1,3770,1,58.59098290312977,-18.32931591289955,94.16532003408582,140.24141128861123,82.20182972102627,97.67707358511085,4.5983664606790295
cut1,3780,1,59.56507595360883,-19.194377910020933,87.86508454345598,137.09518877044192,80.19314856454704,109.7828302974637,1.6273301823817248
cut1,3790,1,57.02842845162085,-17.307479793876645,97.06450441589797,138.49077180482004,83.0977011524591,100.63498905829516,4.3751173574445374
cut1,3800,1,57.80387662227861,-18.70724716868292,84.57940066040258,134.30359501553926,81.75769278629795,95.34823393566735,7.969459466619737
cut1,3810,1,61.45820936787377,-21.69207095260518,89.6130226911097,129.2245339979203,105.92229515197346,95.93082863683843,2.682033211624233
cut1,3820,1,58.48313594940321,-18.63006066185851,92.62405673477483,136.71472350076857,112.89409770976823,90.26857879016534,12.64531016147195
cut1,3830,1,61.304706892132415,-20.95421305515404,98.02895587247356,127.30309746025658,100.05383337351633,124.11962610369925,10.870130301299692
cut1,3840,1,57.02508213010985,-17.121235057818804,97.30797818031485,128.06786141901281,84.00159908707788,102.92486339232995,4.712222813714657
cut1,3850,1,54.54384877058348,-14.75592512480774,92.34181665392536,129.54786786113044,76.2926421729377,83.48808865943326,4.605637410349769
cut1,3860,1,56.91491914566966,-15.556837802278485,91.35624616450603,126.66406363046069,89.28135880494334,106.26204473738825,4.528297951451259
cut1,3870,1,55.99843870910085,-16.78050589526916,91.25663280817449,131.6117774865472,67.28104631788689,89.27110181594759,3.885240099388407
cut1,3880,1,58.08121981965286,-17.482451867777705,91.58949527905497,120.80007997957041,89.90357898206587,111.92466071890534,4.346295791622316
cut1,3890,1,56.38896358492311,-16.55595179364799,79.05053102654672,131.0429722343817,80.31624176408862,117.24503200942955,4.199328557430906
cut1,3900,1,57.529920759858484,-17.60225803681491,88.23368553143395,130.57903090704497,85.82979509376665,108.91562408600097,4.470665341562617
cut1,3910,1,58.057734203824296,-17.27921400874327,87.6177383574395,131.9041357202361,82.13744101502245,114.53236556757241,4.642744392492882
cut1,3920,1,57.44738848898409,-16.942304995530474,81.7891734965177,131.9999292683764,89.05523897964108,116.60631838931182,4.36486186858453
cut1,3930,1,58.94548383465431,-18.007040008155606,85.18592940069058,128.54942713737793,100.76917077166244,130.8190978534005,4.403191753443078
cut1,3940,1,55.80257633601779,-15.193544502574344,85.21480625451531,142.98600006982875,74.35886725760759,108.26987883694281,1.460272316645816
cut1,3950,1,56.80282817010025,-15.77162090293254,89.55207994053495,127.36310279371082,84.32149690804124,114.43664588864837,4.43635182248691
cut1,3960,1,56.50109275320535,-16.140569534243273,91.70355858257827,130.98999287607865,85.66605108720846,90.49375450948415,4.33696741948309
cut1,3970,1,58.60055681350163,-19.15403298243535,86.43938658467071,132.15479788697354,81.36310233321224,105.58148191083266,7.713939781549843
cut1,3980,1,59.13804743058574,-18.67466234169647,83.3328695739447,133.68990204883949,78.73196574371168,127.02445769031218,1.6573730595412974
cut1,3990,1,57.71671840680418,-18.006486375883068,79.90888892206817,135.9440078090736,80.94673536383218,134.55275656975678,4.592135914959634
cut1,4000,1,56.147637544200485,-16.575701900059595,82.3186521763501,131.33318721143095,84.46725699390424,120.52628942863626,7.809189265133444
cut1,4010,1,55.33449360996608,-16.57724391539818,79.23181483165303,132.45360664735426,75.1468116317981,111.36113815482038,4.598791453502204
cut1,4020,1,67.44212743184197,-27.1137584633638,98.35370035901825,119.6033128396444,122.78251808743349,140.6364811388595,4.578581415447229
cut1,4030,1,59.579048937392216,-19.692309484081644,88.02615305613861,121.3908485703717,103.58794095445775,137.34202580477233,-1.7435786315791164
cut1,4040,1,61.94030284364845,-21.149820127314396,95.65585625919893,126.63625287747993,113.42649005785069,132.1147893918471,4.343142893509799
cut1,4050,1,64.20594444664755,-24.480318175580187,88.35146196173315,120.58161425812678,118.43437978161128,142.42736926311073,4.440720577443095
cut1,4060,1,64.69275987579543,-23.016330166019443,92.45812967431276,131.08511995247187,107.08887258420825,148.39301270250496,1.5502553472297458
cut1,4070,1,60.61148585659784,-20.14171899579437,90.25208259648691,130.84707692809783,132.53673889258005,99.82210733837292,6.210590477977614
cut1,4080,1,59.459257527698675,-19.64425481043101,81.15001583322604,129.2191068305644,133.11334000532693,91.87963674841221,3.0594590635243715
cut1,4090,1,57.99571709548064,-18.287643717517287,76.70529045464853,134.37797877492736,81.70610798281696,116.28327093709855,-1.7296830497859548
cut1,4100,1,58.868510083876814,-18.861066017225298,78.3987465242528,131.81563522237548,87.48677936107734,131.77528401828076,1.4397429948603693
cut1,4110,1,61.63861334563975,-21.266956087670668,79.95183818280556,131.42483585615489,95.79303104006269,125.49657743806014,7.489686254417051
cut1,4120,1,58.40572109397695,-17.902234913172364,81.30207911226324,135.57770446716566,85.21272630752189,137.43739942706446,-4.719793077603085
cut1,4130,1,62.20866055913979,-21.68724579737004,79.26716675394267,131.8786858648374,98.70331960623022,140.55899818265587,1.4815536277939036
cut1,4140,1,61.854144756347544,-20.45259103829773,89.60673439349242,133.3354238626563,113.3105796313795,135.84697544038184,4.514066086329051
cut1,4150,1,59.37084022585758,-18.75743581803703,86.02591295184486,136.71435905458208,130.98600042562137,88.33687286082656,6.072398660140646
cut1,4160,1,57.86389648393792,-17.20729889987752,82.71171570144784,136.09953830500172,79.12349199029978,124.50336079912525,4.519439732673759
cut1,4170,1,54.79028834283622,-14.614637491349551,85.3721906639154,135.3602107590104,72.50421325332134,93.9584860280379,4.413375609236723
cut1,4180,1,55.941196593419164,-16.74617687398479,89.41707506953789,136.6941760541585,85.87225039903294,78.03410371859353,2.3920564928685573
cut1,4190,1,61.49341577787542,-20.397521024670496,91.0191334481528,119.39024854645614,130.67940167076648,120.99478974539696,5.26239992769201
cut1,4200,1,57.56328368298259,-16.996837897453453,90.0267154614961,120.96615238906409,95.2802928805904,89.33712108902878,5.740458055514648
